Library	seqnames	start	end	width	strand	genoT	deltaW	Quality	Median_insert_size	Adapters_at_least_50bp	Alignment_rate	Initial_reads_aligned	Postfiltering_reads_aligned	Mean_read_length	Duplication_rate	Coverage_depth	Background	Reads_per_Mb	Percent_WC	Mean_GC	Coverage_after_1Gb_sequencing	gene
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000067.7	60201816	60226453	24638	*	wc-ww	117	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000068.8	96163570	96245343	81774	*	ww-wc	90	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000068.8	139574109	139591447	17339	*	wc-ww	82	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000068.8	150016305	150021536	5232	*	ww-wc	90	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000069.7	65839120	65859164	20045	*	ww-wc	84	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000069.7	93104213	93286080	181868	*	wc-cc	58	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000069.7	156882560	156913183	30624	*	cc-wc	71	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000070.7	52116383	52164328	47946	*	wc-ww	75	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000070.7	69640651	69685266	44616	*	ww-wc	97	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000070.7	82278256	82295638	17383	*	wc-ww	85	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000071.7	53752617	53764656	12040	*	ww-wc	90	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000071.7	58984075	58989145	5071	*	wc-ww	80	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000071.7	71741500	71803989	62490	*	ww-wc	91	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000071.7	76361154	76383803	22650	*	wc-ww	89	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000071.7	90693508	90750146	56639	*	ww-wc	74	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000072.7	41015722	41029310	13589	*	cc-wc	63	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000072.7	51231338	51232042	705	*	wc-ww	76	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000073.7	18771471	18791705	20235	*	ww-wc	62	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000073.7	99219878	99242807	22930	*	wc-cc	65	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000073.7	103154277	103259024	104748	*	cc-wc	62	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000074.7	88068471	88081946	13476	*	cc-wc	78	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000074.7	124162794	124179537	16744	*	wc-cc	76	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000075.7	13598993	13599065	73	*	wc-ww	93	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000075.7	56603192	56656322	53131	*	ww-wc	84	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000076.7	21511239	21513366	2128	*	wc-cc	76	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000076.7	28074625	28137419	62795	*	cc-wc	83	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000076.7	51601715	51703624	101910	*	wc-cc	76	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000076.7	96430076	96437704	7629	*	cc-wc	84	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000077.7	54828417	54933915	105499	*	ww-wc	75	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000079.7	23475087	23484736	9650	*	ww-wc	137	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000081.7	61816437	61887260	70824	*	cc-wc	91	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000082.7	95520552	95545407	24856	*	ww-wc	64	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000083.7	7031232	7078895	47664	*	wc-cc	30	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000083.7	8488995	8612328	123334	*	cc-wc	31	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000084.7	11316682	11333737	17056	*	cc-wc	83	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000084.7	78637144	78682879	45736	*	wc-ww	77	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000086.8	16153269	16223099	69831	*	wc-ww	89	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c52_S772_	NC_000086.8	144299696	144327353	27658	*	ww-wc	84	G	130	0.00115625	0.9694	355868	355868	73.016987	0.030612	0.0093292498	0.0697312588	66	0.4915254237	0.428531	0.146453	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000067.7	77483654	77537449	53796	*	ww-wc	75	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000067.7	94097711	94146206	48496	*	wc-cc	85	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000067.7	118729277	118799851	70575	*	cc-wc	73	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000067.7	133623734	133635227	11494	*	wc-ww	80	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000067.7	142319311	142321303	1993	*	ww-cc	112	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000067.7	191512017	191528307	16291	*	cc-wc	79	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000068.8	45783701	45800349	16649	*	ww-wc	82	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000068.8	54126892	54174116	47225	*	wc-ww	83	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000068.8	56839887	56902061	62175	*	ww-wc	76	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000069.7	33129664	33145177	15514	*	ww-wc	79	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000069.7	50893402	50911933	18532	*	wc-cc	91	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000069.7	86952804	87056132	103329	*	cc-wc	74	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000069.7	115849979	115907487	57509	*	wc-ww	83	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000070.7	22560214	22569893	9680	*	ww-wc	78	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000070.7	58996848	59037566	40719	*	wc-ww	93	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000071.7	112695834	112705845	10012	*	cc-wc	56	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000071.7	133914122	133992146	78025	*	wc-cc	84	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000071.7	140763423	140853601	90179	*	cc-wc	86	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000072.7	30362852	30405387	42536	*	wc-cc	81	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000072.7	54332515	54369500	36986	*	cc-wc	68	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000072.7	70469301	70470310	1010	*	wc-cc	64	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000072.7	78329117	78338733	9617	*	cc-wc	89	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000072.7	122741544	122793130	51587	*	wc-ww	82	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000073.7	45443478	45477762	34285	*	wc-ww	83	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000073.7	61895863	61928279	32417	*	ww-wc	83	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000073.7	101108278	101117618	9341	*	wc-cc	94	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000073.7	107882689	107952114	69426	*	cc-wc	87	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000075.7	35482780	35555077	72298	*	ww-wc	95	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000075.7	50683316	50760292	76977	*	wc-cc	76	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000075.7	99995383	100047079	51697	*	cc-wc	76	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000076.7	15639350	15706827	67478	*	wc-cc	95	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000076.7	69284169	69290323	6155	*	cc-wc	83	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000076.7	126146518	126148444	1927	*	wc-cc	90	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000077.7	8565617	8566244	628	*	cc-wc	89	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000077.7	27506539	27521256	14718	*	wc-ww	72	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000077.7	59832880	59851940	19061	*	ww-wc	84	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000077.7	108968815	108970105	1291	*	wc-ww	93	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000079.7	72510797	72553704	42908	*	cc-wc	70	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000079.7	90764436	90786732	22297	*	wc-ww	71	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000079.7	92913050	92935595	22546	*	ww-wc	66	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000080.7	52313768	52385180	71413	*	cc-wc	59	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000080.7	55149627	55267440	117814	*	wc-cc	59	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000080.7	72537058	72555414	18357	*	cc-wc	85	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000081.7	15661927	15684781	22855	*	cc-wc	70	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000081.7	39984631	40258761	274131	*	wc-cc	91	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000081.7	101098148	101119612	21465	*	cc-wc	62	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000083.7	4838977	4862904	23928	*	ww-wc	91	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000083.7	8719236	8730154	10919	*	wc-cc	51	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000084.7	13033644	13042778	9135	*	wc-cc	88	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000084.7	57733995	57753241	19247	*	cc-wc	91	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000085.7	14546623	14558499	11877	*	cc-wc	86	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c53_S773_	NC_000085.7	44523036	44548177	25142	*	wc-cc	89	G	125	0.00379189	0.9528	491202	491202	71.921953	0.029462	0.012699025	0.0359228738	90	0.4383561644	0.422107	0.167373	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000067.7	80151781	80157691	5911	*	ww-wc	81	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000067.7	105744543	105884765	140223	*	wc-ww	91	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000067.7	129299962	129384631	84670	*	ww-wc	83	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000067.7	135198256	135222156	23901	*	wc-cc	88	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000067.7	147249814	147252248	2435	*	cc-wc	83	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000068.8	131872281	132023498	151218	*	wc-cc	84	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000068.8	136579545	136584594	5050	*	cc-wc	84	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000069.7	24829595	24910427	80833	*	wc-cc	83	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000069.7	39321633	39447012	125380	*	cc-wc	81	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000069.7	131966070	132041582	75513	*	wc-ww	95	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000070.7	22182218	22191017	8800	*	ww-wc	102	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000071.7	81123728	81148657	24930	*	ww-wc	85	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000071.7	118696766	118725517	28752	*	wc-ww	80	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000071.7	126345821	126380004	34184	*	ww-wc	69	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000071.7	142146706	142244092	97387	*	wc-ww	75	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000072.7	23620840	23732923	112084	*	wc-ww	85	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000072.7	117118709	117119118	410	*	ww-wc	87	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000072.7	121483529	121677406	193878	*	wc-ww	82	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
f1216-c38-mesc-a1h5-hkt-r58-c54_S774_	NC_000072.7	140538478	140544424	5947	*	ww-wc	85	G	127	0.00496416	0.9663	347802	347802	72.6824	0.028332	0.0090973619	0.0225972742	64	0.5	0.425846	0.146887	BLM
