seqnames	start	end	width	strand	genoT	deltaW	ID
chr3	93470611	94112109	641499	*	wc-ww	10	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr4	48961251	49092985	131735	*	cc-wc	7	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr4	49268616	51969708	2701093	*	wc-cc	11	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr7	69996969	70040458	43490	*	ww-cc	173	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr8	70250628	70252232	1605	*	ww-wc	61	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr8	74008038	74021657	13620	*	wc-ww	58	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr11	78384370	78388789	4420	*	cc-ww	103	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr11	81834733	81857956	23224	*	ww-wc	86	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr11	131224222	131244212	19991	*	wc-ww	89	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr11	132878877	132900897	22021	*	ww-wc	94	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr12	61999041	62879856	880816	*	ww-cc	87	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr12	63845230	64865018	1019789	*	cc-ww	87	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr12	105862818	105868686	5869	*	ww-cc	173	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr15	22654427	22767670	113244	*	wc-ww	57	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr15	72634702	72670424	35723	*	ww-wc	71	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr15	73947281	73951316	4036	*	wc-ww	74	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr16	34269442	34571520	302079	*	ww-cc	160	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr16	46400918	46412760	11843	*	cc-ww	168	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr16	55755732	55812638	56907	*	ww-cc	174	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr20	26276189	26533441	257253	*	ww-wc	67	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr20	30928715	31233909	305195	*	wc-ww	68	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr21	13889368	13892117	2750	*	wc-cc	57	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chrX	19957185	19983435	26251	*	ww-cc	174	blm-recq5-1-single-f15-r7-c5_S537_.trimmed.mdup.bam
chr1	146056625	146426150	369526	*	ww-cc	150	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr1	148600878	148759949	159072	*	cc-ww	172	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr2	88744587	89033867	289281	*	cc-wc	47	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr2	91576132	92388360	812229	*	wc-cc	39	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr4	48159453	49255876	1096424	*	cc-wc	10	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr4	49647721	52623361	2975641	*	wc-cc	10	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr7	118493884	118500928	7045	*	ww-cc	173	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr8	73995818	74001211	5394	*	wc-cc	58	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr9	38723392	38951816	228425	*	ww-wc	69	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr9	67884292	68462383	578092	*	wc-ww	72	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr9	130805611	130812871	7261	*	ww-cc	168	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr11	49627476	50138747	511272	*	ww-cc	28	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr11	50329617	50561508	231892	*	cc-ww	28	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr12	62604152	62885710	281559	*	cc-ww	140	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr12	63852077	63892346	40270	*	ww-cc	140	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr13	18918860	18945264	26405	*	wc-cc	99	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr14	20259390	20271042	11653	*	wc-ww	58	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr15	22222370	22224579	2210	*	wc-cc	76	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr15	60817292	60822222	4931	*	cc-wc	96	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr15	72598936	72611234	12299	*	wc-cc	84	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr15	74127060	74128651	1592	*	cc-wc	99	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr15	89345115	89349198	4084	*	wc-cc	91	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr16	21504119	21505914	1796	*	cc-ww	148	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr16	22688033	22690189	2157	*	ww-cc	145	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr16	34271766	34571735	299970	*	cc-ww	141	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr16	46401625	46403859	2235	*	ww-cc	174	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr16	77468854	77469837	984	*	cc-ww	174	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr17	26830567	26881030	50464	*	ww-cc	40	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr17	26885827	27111691	225865	*	cc-ww	40	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr20	28548851	28560110	11260	*	cc-wc	72	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr20	30419351	30463846	44496	*	wc-cc	76	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr21	12980392	13037169	56778	*	wc-ww	70	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr22	23289814	23298313	8500	*	cc-ww	175	blm-recq5-1-single-f15-r7-c1_S533_.trimmed.mdup.bam
chr1	124686784	125180058	493275	*	cc-wc	77	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr1	148534684	149818334	1283651	*	wc-cc	99	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr2	91444732	91573718	128987	*	cc-ww	159	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr2	97357730	97564968	207239	*	ww-cc	167	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr4	180669926	181276519	606594	*	cc-ww	165	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr9	130779802	130843834	64033	*	cc-ww	169	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr11	48772722	49507053	734332	*	cc-wc	10	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr11	50365356	50660673	295318	*	wc-cc	14	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr12	60117589	61054553	936965	*	ww-wc	48	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr12	63824782	64670693	845912	*	wc-ww	47	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr15	60811807	60848754	36948	*	cc-wc	79	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr15	89137197	89168403	31207	*	wc-cc	86	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr16	32119988	32403514	283527	*	cc-ww	118	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr16	46401549	46521173	119625	*	ww-cc	130	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr19	3636437	3708462	72026	*	wc-ww	86	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr20	59580862	59615796	34935	*	ww-wc	85	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr21	16421000	16452489	31490	*	cc-ww	148	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr22	23287935	23294865	6931	*	ww-cc	167	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chrX	106092362	106203341	110980	*	cc-ww	169	blm-recq5-1-single-f15-r6-c4_S529_.trimmed.mdup.bam
chr1	146044570	146383580	339011	*	cc-ww	136	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr1	148919352	148981027	61676	*	ww-cc	172	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr1	232380644	232390703	10060	*	cc-ww	171	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr2	109534487	109606940	72454	*	cc-wc	27	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr2	110223154	110752618	529465	*	wc-cc	26	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr3	42186429	42193263	6835	*	wc-ww	89	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr4	23967011	23983403	16393	*	cc-ww	174	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr4	48006281	48014207	7927	*	ww-cc	155	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr4	115522876	115544424	21549	*	cc-ww	172	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr5	5971112	5981875	10764	*	cc-ww	173	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr5	8646783	8650125	3343	*	ww-cc	175	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr5	10316179	10325283	9105	*	cc-ww	171	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr6	130812755	130852443	39689	*	cc-ww	172	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr7	146709599	146710984	1386	*	cc-ww	172	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr8	117768415	117776723	8309	*	wc-ww	92	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr9	24807538	24809879	2342	*	ww-cc	170	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr9	38694029	38989100	295072	*	cc-wc	88	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr9	66786743	67079241	292499	*	wc-cc	84	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr11	90638727	90642854	4128	*	ww-cc	170	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr12	62748596	62821799	73204	*	cc-ww	146	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr12	63851144	63977654	126511	*	ww-cc	146	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr12	122662162	122677428	15267	*	cc-ww	171	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr13	100512989	100523615	10627	*	ww-cc	173	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr13	105720766	105731057	10292	*	cc-ww	171	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr14	20315698	20338157	22460	*	wc-cc	55	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr15	22265240	22271757	6518	*	wc-ww	71	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr15	60805852	60811256	5405	*	ww-wc	95	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr15	72628954	72665972	37019	*	wc-ww	87	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr15	74058143	74103312	45170	*	ww-wc	80	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr15	89348089	89367180	19092	*	wc-ww	95	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr16	21195240	21463694	268455	*	ww-cc	120	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr16	22694446	22880020	185575	*	cc-ww	120	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr16	34253054	34571802	318749	*	ww-cc	155	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr16	46401477	46410912	9436	*	cc-ww	159	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr16	78659972	78662786	2815	*	ww-wc	162	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr16	78688541	78690991	2451	*	wc-cc	162	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr17	26664371	26722383	58013	*	cc-ww	34	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr17	26885911	27771804	885894	*	ww-cc	37	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr18	46181883	46189078	7196	*	cc-ww	172	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr20	54903723	54919700	15978	*	cc-ww	171	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr21	38489992	38518361	28370	*	cc-ww	174	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr22	16657742	16657850	109	*	wc-cc	86	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chrX	113603003	113613571	10569	*	cc-wc	87	blm-recq5-1-single-f15-r6-c3_S528_.trimmed.mdup.bam
chr1	92389225	92397943	8719	*	cc-ww	172	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr1	121572255	121745621	173367	*	ww-wc	95	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr1	146142480	146371431	228952	*	wc-cc	147	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr1	148560235	148859626	299392	*	cc-ww	173	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr2	196308145	196321415	13271	*	ww-cc	170	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr3	126956173	126973021	16849	*	ww-cc	174	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr3	186290102	186293530	3429	*	cc-ww	167	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr5	46089761	47037337	947577	*	ww-wc	26	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr5	50207585	50422377	214793	*	wc-ww	24	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr6	42557091	42565411	8321	*	ww-cc	173	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr6	70922914	70944095	21182	*	cc-ww	173	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr7	8480824	8488960	8137	*	ww-cc	172	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr7	71278666	71822155	543490	*	cc-ww	171	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr8	66535644	66536948	1305	*	cc-wc	82	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr8	67727082	67757695	30614	*	wc-cc	81	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr8	69988364	70004421	16058	*	cc-wc	71	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr8	70984794	71001241	16448	*	wc-cc	55	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr8	73788101	73792304	4204	*	cc-wc	40	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr8	73938472	73945044	6573	*	wc-cc	64	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr9	38895760	38986227	90468	*	ww-wc	80	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr9	40988168	41018665	30498	*	wc-ww	34	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr9	41692328	41706741	14414	*	ww-wc	49	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr9	64122802	64783210	660409	*	wc-ww	81	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr10	21535513	21542839	7327	*	cc-ww	174	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr11	40333897	40555451	221555	*	ww-wc	169	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr12	62255586	62891604	636019	*	cc-ww	100	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr12	63859856	64282649	422794	*	ww-cc	104	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr12	102234121	102236036	1916	*	cc-ww	170	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr12	130587203	130814000	226798	*	ww-cc	169	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr13	94870029	94876878	6850	*	ww-cc	174	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr15	22282162	22679187	397026	*	wc-cc	79	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr15	72630711	72671346	40636	*	cc-wc	93	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr15	74060107	74060524	418	*	wc-cc	80	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr16	21361734	21481499	119766	*	cc-ww	121	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr16	22907156	22914978	7823	*	ww-cc	122	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr16	34255297	34572620	317324	*	cc-ww	157	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr16	46401551	46411061	9511	*	ww-cc	162	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr18	75040057	75047396	7340	*	ww-cc	173	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr20	26156231	26469115	312885	*	cc-wc	83	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr20	30423963	30463390	39428	*	wc-cc	77	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr21	10811257	12982467	2171211	*	wc-ww	107	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chrX	124029992	124050606	20615	*	ww-cc	169	blm-recq5-1-single-f15-r6-c2_S527_.trimmed.mdup.bam
chr1	145890637	146328523	437887	*	cc-ww	120	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr1	149398966	150007831	608866	*	ww-cc	135	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr2	4392403	4414025	21623	*	wc-cc	82	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr2	5904998	5916575	11578	*	cc-wc	90	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr2	13176952	13177882	931	*	wc-cc	55	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr2	14082769	14085931	3163	*	cc-wc	52	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr2	32383380	32413601	30222	*	wc-ww	98	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr3	24440988	24649299	208312	*	cc-ww	122	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr3	25923216	26110214	186999	*	ww-cc	121	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr3	71283290	71283666	377	*	cc-wc	152	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr3	71337698	71374887	37190	*	wc-ww	152	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr4	70576902	70591197	14296	*	cc-ww	173	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr4	110956013	111017929	61917	*	ww-cc	172	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr4	155328794	155336852	8059	*	cc-ww	171	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr4	183855328	183863392	8065	*	ww-cc	171	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr5	157608888	157621763	12876	*	cc-ww	175	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr6	72115703	72143564	27862	*	ww-cc	173	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr7	12129838	12142644	12807	*	cc-ww	168	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr7	67441456	67470611	29156	*	ww-cc	174	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr7	115480153	115509849	29697	*	cc-ww	171	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr8	6597436	7166796	569361	*	ww-wc	23	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr8	8205459	8744105	538647	*	wc-ww	23	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr9	130802450	130808965	6516	*	cc-ww	172	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr10	60805810	60814789	8980	*	cc-ww	172	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr12	21119907	21137073	17167	*	cc-ww	171	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr12	62543542	62883821	340280	*	ww-wc	84	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr12	64356392	64688304	331913	*	wc-ww	85	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr12	123623659	123625179	1521	*	ww-cc	170	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr13	19466174	19469337	3164	*	wc-ww	58	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr14	89330124	89349155	19032	*	ww-cc	173	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr15	22285526	22897760	612235	*	wc-cc	80	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr15	72629621	72681854	52234	*	cc-wc	96	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr15	74032360	74059563	27204	*	wc-cc	94	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr16	21291922	21487147	195226	*	ww-wc	93	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr16	23215913	23300774	84862	*	wc-ww	92	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr16	46401567	46406086	4520	*	ww-cc	168	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr17	26809113	26881248	72136	*	cc-ww	35	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr17	27073113	27343716	270604	*	ww-cc	37	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr18	42438518	42465417	26900	*	ww-cc	173	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr19	23906841	24338432	431592	*	cc-wc	12	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr19	24414351	27593621	3179271	*	wc-cc	12	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr20	26336703	28559698	2222996	*	cc-wc	71	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr20	30651501	30826273	174773	*	wc-cc	71	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr21	13028838	13056470	27633	*	wc-cc	85	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr22	23288473	23299555	11083	*	ww-cc	173	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chrX	65308821	65327449	18629	*	ww-cc	173	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chrX	91897853	92242285	344433	*	cc-ww	171	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chrX	113957062	113977629	20568	*	ww-wc	88	blm-recq5-1-single-f15-r6-c1_S526_.trimmed.mdup.bam
chr1	146126221	146321943	195723	*	cc-ww	111	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr1	148548805	149650330	1101526	*	ww-cc	162	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr2	88779293	89598583	819291	*	ww-wc	41	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr2	91580298	91599266	18969	*	wc-ww	24	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr4	42036248	42051128	14881	*	cc-ww	170	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr4	164375712	165125203	749492	*	ww-cc	169	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr6	91308265	91355688	47424	*	cc-ww	174	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr6	104397210	104410422	13213	*	ww-cc	173	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr7	108927091	109443785	516695	*	cc-wc	133	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr8	6955850	7167265	211416	*	cc-wc	11	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr8	8237806	8914730	676925	*	wc-cc	11	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr9	39813646	40192743	379098	*	ww-wc	76	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr9	64127235	64366615	239381	*	wc-ww	81	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr9	130804978	130815897	10920	*	ww-cc	173	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr10	29601662	29605511	3850	*	cc-ww	173	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr12	39785348	39793472	8125	*	cc-ww	170	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr12	62523113	62876678	353566	*	ww-cc	84	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr12	63922279	64690443	768165	*	cc-ww	85	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr15	59719860	59881828	161969	*	cc-wc	141	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr16	34271397	34572397	301001	*	ww-cc	149	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
chr16	46401478	46415548	14071	*	cc-ww	162	blm-recq5-1-single-f15-r5-c5_S523_.trimmed.mdup.bam
